ID,Title,"Line in Feed",Description,Availability,Link,"Image Link",Price,"Identifier Exists",Brand,"Product Type",Gender
7072,"Rumeur 2 rose woman eau de parfum",23,"<p>rumeur 2 rose perfume by lanvin, launched in 2007, this is an effervescent fruity/floral fragrance for women&nbsp;. with a contemporary, lighter and sweeter formula, it is a light hearted version of lavin&#39;s classic rumeur formulation. rose is the star of this scent with notes of orange, magnolia, jasmine, patchouli, and musk.</p>
",in_stock,https://www.giftscenter.com/product/rumeur-2-rose-woman-eau-de-parfum,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/5aeda471d77c2.jpg,"66 JOD",yes,LANVIN,FRAGRANCES,"For Her"
7074,"Rumeur 2 rose woman eau de parfum",24,"<p>rumeur 2 rose perfume by lanvin, launched in 2007, this is an effervescent fruity/floral fragrance for women&nbsp;. with a contemporary, lighter and sweeter formula, it is a light hearted version of lavin&#39;s classic rumeur formulation. rose is the star of this scent with notes of orange, magnolia, jasmine, patchouli, and musk.</p>
",in_stock,https://www.giftscenter.com/product/rumeur-2-rose-woman-eau-de-parfum,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/5aeda471d77c2.jpg,"48 JOD",yes,LANVIN,FRAGRANCES,"For Her"
41902,"Emozione florale woman eau de parfum",25,"<p>brand: salvatore ferragamo</p>

<p>fragrance type: eau de parfum</p>

<p>frangrance family: floral &amp; fruity</p>

<p>perfume name: ferragamo emozione florale</p>

<p>targeted group: women</p>

<p>size: 92 ml</p>
",in_stock,https://www.giftscenter.com/product/emozione-florale-woman-eau-de-parfum,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/60fe7ca76ed11.png,"98 JOD",yes,"SALVATORE FERRAGAMO",FRAGRANCES,"For Her"
41904,"Emozione woman eau de parfum",26,"<p>&nbsp;</p>

<ul>
	<li>emozione opens with luminous citrus notes of bergamot, softened with soft and powdery flavors of iris</li>
	<li>top notes are enriched with velvety shades of peach providing fullness and velvety effect</li>
	<li>the heart incorporates gentle, feminine flowers of peony combined with bulgarian rose and heliotrope, resting on patchouli, suede and white musk in the base of the composition</li>
</ul>
",in_stock,https://www.giftscenter.com/product/emozione-woman-eau-de-parfum,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/60fe7c581e28c.png,"69 JOD",yes,"SALVATORE FERRAGAMO",FRAGRANCES,"For Her"
41905,"Emozione woman eau de parfum",27,"<p>&nbsp;</p>

<ul>
	<li>emozione opens with luminous citrus notes of bergamot, softened with soft and powdery flavors of iris</li>
	<li>top notes are enriched with velvety shades of peach providing fullness and velvety effect</li>
	<li>the heart incorporates gentle, feminine flowers of peony combined with bulgarian rose and heliotrope, resting on patchouli, suede and white musk in the base of the composition</li>
</ul>
",in_stock,https://www.giftscenter.com/product/emozione-woman-eau-de-parfum,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/60fe7c581e28c.png,"89 JOD",yes,"SALVATORE FERRAGAMO",FRAGRANCES,"For Her"
11134854,"Alien woman deodorant",28,"<p>the regenerative aura of alien eau de parfum can now be experienced with the radiant deodorant spray.<br />
the delicate fragrance and long-lasting active ingredients of the alien radiant deodorant spray work all day long, while protecting the skin.</p>
",in_stock,https://www.giftscenter.com/product/alien-woman-deodorant,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/5cd2bda20a71f.jpg,"37 JOD",yes,MUGLER,FRAGRANCES,"For Her"
11116982,"Alien woman eau de toilette",29,"<p>alien is the daughter of the sun, between humanity and divinity at the same time. alien eau de toilette, she is a radiant and enigmatic fragrance, illuminates all the senses with a flowery and amber creation.<br />
the mauve-colored bottle, faceted like a jewel, is like the amethyst crystal, a symbol of humility and femininity.<br />
notes: moroccan jasmine, white amber, cashmeran wood.</p>
",in_stock,https://www.giftscenter.com/product/alien-woman-eau-de-toilette,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/6061a696c8e73.jpg,"84 JOD",yes,MUGLER,FRAGRANCES,"For Her"
11126117,"Alien woman eau de toilette",30,"<p>alien is the daughter of the sun, between humanity and divinity at the same time. alien eau de toilette, she is a radiant and enigmatic fragrance, illuminates all the senses with a flowery and amber creation.<br />
the mauve-colored bottle, faceted like a jewel, is like the amethyst crystal, a symbol of humility and femininity.<br />
notes: moroccan jasmine, white amber, cashmeran wood.</p>
",in_stock,https://www.giftscenter.com/product/alien-woman-eau-de-toilette,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/6061a696c8e73.jpg,"60 JOD",yes,MUGLER,FRAGRANCES,"For Her"
11116980,"Alien woman eau de parfum",31,"<p>alien eau de parfum: the original and unique alien fragrance.&nbsp;</p>

<p>a floral, woody, amber creation originating from the bold excessiveness of two powerful notes (cashmeran and amber) brightened by a sun flower (sambac jasmine).&nbsp;&nbsp;<br />
the olfactory expression of radiation and splendour.&nbsp;&nbsp;<br />
the fragrance bottle is like a gem, concealing the secret of alien.</p>

<p>olfactory family: amber woody floral</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
",in_stock,https://www.giftscenter.com/product/alien-woman-eau-de-parfum,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/6061a5991967d.jpg,"74 JOD",yes,MUGLER,FRAGRANCES,"For Her"
11126114,"Alien woman eau de parfum",32,"<p>alien eau de parfum: the original and unique alien fragrance.&nbsp;</p>

<p>a floral, woody, amber creation originating from the bold excessiveness of two powerful notes (cashmeran and amber) brightened by a sun flower (sambac jasmine).&nbsp;&nbsp;<br />
the olfactory expression of radiation and splendour.&nbsp;&nbsp;<br />
the fragrance bottle is like a gem, concealing the secret of alien.</p>

<p>olfactory family: amber woody floral</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
",in_stock,https://www.giftscenter.com/product/alien-woman-eau-de-parfum,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/6061a5991967d.jpg,"104 JOD",yes,MUGLER,FRAGRANCES,"For Her"
11133892,"Alien woman eau de parfum",33,"<p>alien eau de parfum: the original and unique alien fragrance.&nbsp;</p>

<p>a floral, woody, amber creation originating from the bold excessiveness of two powerful notes (cashmeran and amber) brightened by a sun flower (sambac jasmine).&nbsp;&nbsp;<br />
the olfactory expression of radiation and splendour.&nbsp;&nbsp;<br />
the fragrance bottle is like a gem, concealing the secret of alien.</p>

<p>olfactory family: amber woody floral</p>

<p>&nbsp;</p>

<p>&nbsp;</p>
",in_stock,https://www.giftscenter.com/product/alien-woman-eau-de-parfum,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/6061a5991967d.jpg,"106 JOD",yes,MUGLER,FRAGRANCES,"For Her"
11116985,"Wanted man eau de toilette",34,"<p>are you ready to face every challenge? azzaro presents wanted, a virile eau de toilette for the flamboyant, epicurean man who knows how to seize his chances and defy destiny. azzaro wanted combines the freshness of cardamom, the woody elegance of vetiver and the smooth warmth of tonka bean within a sophisticated barrel-shaped bottle... like a symbol of liberty.</p>

<p>olfactory family: woody citrus spicy</p>
",in_stock,https://www.giftscenter.com/product/wanted-man-eau-de-toilette,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/6061a75b72f07.jpg,"78 JOD",yes,AZZARO,FRAGRANCES,"For Him"
11116986,"Wanted man eau de toilette",35,"<p>are you ready to face every challenge? azzaro presents wanted, a virile eau de toilette for the flamboyant, epicurean man who knows how to seize his chances and defy destiny. azzaro wanted combines the freshness of cardamom, the woody elegance of vetiver and the smooth warmth of tonka bean within a sophisticated barrel-shaped bottle... like a symbol of liberty.</p>

<p>olfactory family: woody citrus spicy</p>
",in_stock,https://www.giftscenter.com/product/wanted-man-eau-de-toilette,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/6061a75b72f07.jpg,"56 JOD",yes,AZZARO,FRAGRANCES,"For Him"
11116989,"Chrome man eau de toilette",36,"<p>azzaro chrome celebrates joie de vivre and true feelings, paying tribute to the unwavering complicity that unites father and son. a fragrance that encapsulates the sense of getting away from it all, with its invigorating, soothing and sleek freshness; a smooth, complicit freshness (citrus, white musk notes) combined with the green and aquatic notes of adventure, and the comfort of a woody tea accord (sandalwood, amber, mate).</p>

<p>olfactory family: citrus aquatic woody</p>
",in_stock,https://www.giftscenter.com/product/chrome-man-eau-de-toilette,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/6061a84286f50.jpg,"47 JOD",yes,AZZARO,FRAGRANCES,"For Him"
858,"Champion man eau de toilette",37,"<p>balance invigorating energy and earthy power when you use this woody citrus fragrance for men. launched by davidoff in 2010, davidoff champion is a sporty eau de toilette that mixes clean notes of bergamot and lemon with bitter green galbanum for a sharp introduction. clary sage lends an herbal note that mingles with oakmoss to conjure the scent of wild greens on the forest floor. fresh yet distinctive, davidoff champion unites a modern zest for life with masculine gravitas, making it an ideal fragrance for office wear and summer nights.</p>
",in_stock,https://www.giftscenter.com/product/champion-man-eau-de-toilette,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/5ccd81ba2a478.jpg,"79 JOD",yes,DAVIDOFF,FRAGRANCES,"For Him"
851,"Adventure man eau de toilette",38,"<p>davidoff adventure for men was launched in the fall of the year 2008. this davidoff perfume is a fragrance for men who love new adventures. adventure by davidoff for men is for men who love to take on a new adventure at every moment of their life. it was designed by antoine lie. he was inspired by rich woody notes and freshness of nature.</p>

<p>&nbsp;</p>
",in_stock,https://www.giftscenter.com/product/adventure-man-eau-de-toilette,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/5ccd7310e5fdc.jpg,"65 JOD",yes,DAVIDOFF,FRAGRANCES,"For Him"
11114882,"Cool water man eau de toilette",39,"<p>powerful, free, fearless &ndash; that&rsquo;s the kind of man that davidoff cool water eau de toilette suits perfectly. try its cool breeze of sheer effervescence and lust for life for yourself.</p>

<ul>
	<li>an intensely refreshing aromatic fragrance</li>
	<li>for the active modern man</li>
	<li>ideal for every day</li>
</ul>

<p><strong>the composition of the fragrance</strong><br />
at the start, you will be hit by a wave of cool water and green notes, harmoniously complemented by fresh mint, rosemary, elegant lavender and gently piquant coriander seeds. soon after, they are followed by a floral, spicy heart, which softens the overall composition and gives it a seductive quality. accords of jasmine, neroli, geranium and sandalwood combine together. the base is made up of sensual musk, amber, cedarwood and tobacco, which makes it a completely captivating and unforgettable fragrance.</p>

<p><strong>the story of the fragrance</strong><br />
davidoff cool water has been one of the most popular aftershaves for men since it was first launched in 1988. it mirrors the story of a man who fearlessly plunges into tumultuous ocean waves to emerge stronger and charged with a new burst of energy. the combination of the enormous strength and elegance of the sea is also reflected in the appearance of the blue bottle.</p>

<p><strong>ingredients</strong></p>

<p><strong>top notes</strong></p>

<p>coriander, sea water, calon, green notes, lavender, mint, rosemary</p>

<p>middle notes - the heart of the fragrance comes out after a couple of minutes when the head of the scent fades away. these notes usually last around 2 to 3 hours.</p>

<p><strong>middle notes</strong></p>

<p>jasmine, geranium, sandalwood, neroli</p>

<p>base notes - the last and often longest part of the fragrance&#39;s evolution on your skin. takes anywhere from 4 hours to over a day.</p>

<p><strong>base notes</strong></p>

<p>oakmoss, amber, tobacco, musk, cedar</p>

<p><strong>fragrance category</strong></p>

<p>citrus, aromatic</p>
",in_stock,https://www.giftscenter.com/product/cool-water-man-eau-de-toilette,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/5b5ec5d3d358b.jpg,"79 JOD",yes,DAVIDOFF,FRAGRANCES,"For Him"
59586,"Cool water wave man eau de toilette",40,"<p><strong>product description:</strong></p>

<p>catch the wave with davidoff cool water wave! like a rush of pure adrenaline, this immersive scent plunges you straight into the crashing swells of the ocean, an invigorating encounter with the euphoria of catching the perfect wave.</p>
",in_stock,https://www.giftscenter.com/product/cool-water-wave-man-eau-de-toilette,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/5b5f0f76e1d71.jpg,"70 JOD",yes,DAVIDOFF,FRAGRANCES,"For Him"
940,"Cool water woman eau de toilette",41,"<p>experience the fresh sensation of davidoff cool water woman. like a modern mermaid emerging from the sea in a wave of freshness, cool water woman captures the essence of sensual, natural beauty.</p>
",in_stock,https://www.giftscenter.com/product/cool-water-woman-eau-de-toilette,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/5b5f105f90661.jpg,"59 JOD",yes,DAVIDOFF,FRAGRANCES,"For Her"
941,"Cool water woman eau de toilette",42,"<p>experience the fresh sensation of davidoff cool water woman. like a modern mermaid emerging from the sea in a wave of freshness, cool water woman captures the essence of sensual, natural beauty.</p>
",in_stock,https://www.giftscenter.com/product/cool-water-woman-eau-de-toilette,https://giftscenter.s3.me-central-1.amazonaws.com/familypic/5b5f105f90661.jpg,"45 JOD",yes,DAVIDOFF,FRAGRANCES,"For Her"
